step,pend_rad,arm_rad,pend_vel,arm_vel,voltage,late,controller
3627,-0.056548669934272766,-0.5749114751815796,0.43091505765914917,-3.2321200370788574,-3.534358337428595,6,TQC/DroQ_Blend
3628,-0.04084070399403572,-0.6063274145126343,0.7158854007720947,-3.2094881534576416,-2.5,6,TQC/DroQ
3629,-0.028274334967136383,-0.6408849358558655,0.8510733246803284,-3.271054267883301,-2.254822015762329,6,TQC/DroQ
3630,-0.018849555402994156,-0.6848672032356262,0.8739244341850281,-3.5528481006622314,-2.5,6,TQC/DroQ
3631,-0.012566370889544487,-0.7225663065910339,0.8125229477882385,-3.607113838195801,-2.5,6,TQC/DroQ
3632,-0.0062831854447722435,-0.7571238279342651,0.7664718627929688,-3.5692734718322754,1.0923662185668945,6,TQC/DroQ
3633,0.0,-0.7885397672653198,0.7319335341453552,-3.462353467941284,2.5,6,TQC/DroQ
3634,0.0031415927223861217,-0.8105309009552002,0.6274899244308472,-3.1465437412261963,2.5,6,TQC/DroQ
3635,0.0031415927223861217,-0.8325220942497253,0.4706174433231354,-2.90968656539917,-1.226222038269043,6,TQC/DroQ
3636,-0.0031415927223861217,-0.8576548099517822,0.19588345289230347,-2.8105833530426025,-2.5,6,TQC/DroQ
3637,-0.009424777701497078,-0.8733627796173096,-0.010167047381401062,-2.500636577606201,-2.5,6,TQC/DroQ
3638,-0.015707964077591896,-0.8859291672706604,-0.16470491886138916,-2.189636707305908,-2.5,6,TQC/DroQ
3639,-0.021991148591041565,-0.8953539133071899,-0.28060832619667053,-1.8778469562530518,-2.5,6,TQC/DroQ
3640,-0.0345575213432312,-0.9047787189483643,-0.5246155261993408,-1.6440047025680542,-2.5,6,TQC/DroQ
3641,-0.04398229718208313,-0.9110618829727173,-0.6290810704231262,-1.3900830745697021,-2.5,6,TQC/DroQ
3642,-0.05340707674622536,-0.9142034649848938,-0.7074302434921265,-1.1211020946502686,-3.409979349023758,6,TQC/DroQ_Blend
3643,-0.0691150426864624,-0.9173450469970703,-0.9232717752456665,-0.9193663597106934,-7.679045688196278,6,TQC/DroQ_Blend
3644,-0.08796459436416626,-0.9738937616348267,-1.1636927127838135,-2.103241443634033,-11.102281157232952,6,Proportional_Catch
3645,-0.103672556579113,-1.0304423570632935,-1.2654685974121094,-2.991147994995117,-12.0,6,Proportional_Catch
3646,-0.103672556579113,-1.1686724424362183,-0.949101448059082,-5.699112892150879,-12.0,6,Proportional_Catch
3647,-0.10995574295520782,-1.6210618019104004,-0.8689057230949402,-15.58406925201416,-12.0,6,Proportional_Catch
3648,-0.07225663214921951,-1.658760905265808,0.29079848527908325,-12.63053035736084,-12.0,6,Proportional_Catch
3649,-0.06283185631036758,-1.7624335289001465,0.45371830463409424,-12.064711570739746,-8.71454533704894,6,TQC/DroQ_Blend
3650,0.0,-1.8252654075622559,1.9110852479934692,-10.619329452514648,0.0,6,TQC/DroQ
3651,0.03769911080598831,-1.9289379119873047,2.3757917881011963,-10.556310653686523,2.5,6,TQC/DroQ
3652,0.08482300490140915,-2.016902446746826,2.9599411487579346,-10.116348266601562,2.0604784051667497,6,Proportional_Catch
3653,0.11623892933130264,-2.117433547973633,3.005354166030884,-10.10053539276123,2.932708278461153,6,Proportional_Catch
3654,0.15707963705062866,-2.1959733963012695,3.275033473968506,-9.538896560668945,5.517071088370175,6,Proportional_Catch
3655,0.19163715839385986,-2.2682299613952637,3.3202130794525146,-8.960588455200195,7.632448416033274,6,Proportional_Catch
3656,0.22619467973709106,-2.3247785568237305,3.354097843170166,-8.13415813446045,9.829446071576031,6,Proportional_Catch
3657,0.24504423141479492,-2.368760824203491,2.9868123531341553,-7.200175762176514,10.466975807665769,6,Proportional_Catch
3658,0.25761058926582336,-2.400176763534546,2.5542683601379395,-6.185529708862305,10.458344474736986,6,Proportional_Catch
3659,0.26075220108032227,-2.4158847332000732,1.9942411184310913,-5.031846523284912,9.7734546047407,6,Proportional_Catch
3660,0.25132742524147034,-2.4158847332000732,1.2600613832473755,-3.7738847732543945,8.14331925141403,6,Proportional_Catch
3661,0.235619455575943,-2.3970353603363037,0.55234694480896,-2.3591747283935547,6.347821195217238,6,Proportional_Catch
3662,0.21362830698490143,-2.3719024658203125,-0.13551849126815796,-1.1410624980926514,4.237596305749599,6,Proportional_Catch
3663,0.19163715839385986,-2.3373448848724365,-0.6514175534248352,0.008141160011291504,2.533060248700222,6,Proportional_Catch
3664,0.1696460098028183,-2.2996459007263184,-1.0383418798446655,0.9485836029052734,1.1418551758581477,6,Proportional_Catch
3665,0.14765486121177673,-2.2556636333465576,-1.3285350799560547,1.810995101928711,0.0,6,Proportional_Catch
3666,0.1319468915462494,-2.214822769165039,-1.389100432395935,2.3792638778686523,-1.3371326156495504,6,Proportional_Catch
3667,0.11309733986854553,-2.1739821434020996,-1.5130641460418701,2.8054656982421875,-2.1727275011555087,6,Proportional_Catch
3668,0.09738937765359879,-2.13314151763916,-1.5274971723556519,3.1251168251037598,-2.5603571747260663,6,Proportional_Catch
3669,0.08482300490140915,-2.095442295074463,-1.4597821235656738,3.286315441131592,-2.6401565223691366,6,Proportional_Catch
3670,0.07539822161197662,-2.064026355743408,-1.330456018447876,3.2501347064971924,-2.540030302778786,6,Proportional_Catch
3671,0.0691150426864624,-2.02632737159729,-1.1549216508865356,3.3800787925720215,-1.9084256771219126,6,TQC/DroQ_Blend
3672,0.0659734457731247,-1.998052954673767,-0.9447311162948608,3.241917371749878,0.0,6,TQC/DroQ_Blend
3673,0.06283185631036758,-1.9666370153427124,-0.78708815574646,3.2168362140655518,1.0945210789899726,6,TQC/DroQ_Blend
3674,0.06283185631036758,-1.9352210760116577,-0.590316116809845,3.1980254650115967,1.6645157009233533,6,TQC/DroQ_Blend
3675,0.06283185631036758,-1.9100884199142456,-0.4427371025085449,3.0268375873565674,1.9716164384125023,6,TQC/DroQ_Blend
3676,0.059690263122320175,-1.8818140029907227,-0.410592645406723,2.9769866466522217,2.1228832063605174,6,TQC/DroQ_Blend
3677,0.059690263122320175,-1.8535397052764893,-0.30794447660446167,2.939598321914673,2.3010715639846646,6,TQC/DroQ_Blend
3678,0.05340707674622536,-1.8252654075622559,-0.3880379796028137,2.911557197570801,2.334152332484221,6,TQC/DroQ_Blend
3679,0.05026548355817795,-1.7938494682312012,-0.3695683181285858,2.9690661430358887,2.4524189768708933,6,TQC/DroQ_Blend
3680,0.05026548355817795,-1.7624335289001465,-0.27717623114585876,3.012197732925415,2.4774454692517365,6,TQC/DroQ_Blend
3681,0.04398229718208313,-1.734159231185913,-0.36496180295944214,2.9660067558288574,2.5,6,TQC/DroQ
3682,0.04084070399403572,-1.699601650238037,-0.35226115584373474,3.0884430408477783,2.5,6,TQC/DroQ
3683,0.0345575213432312,-1.6681857109069824,-0.4212754964828491,3.1017305850982666,2.5,6,TQC/DroQ
3684,0.028274334967136383,-1.6304866075515747,-0.4730362594127655,3.268775701522827,-1.1330585479736328,6,TQC/DroQ
3685,0.021991148591041565,-1.592787504196167,-0.5118567943572998,3.394059419631958,-2.5,6,TQC/DroQ
3686,0.015707964077591896,-1.5582300424575806,-0.5409722328186035,3.409482717514038,-2.5,6,TQC/DroQ
3687,0.009424777701497078,-1.5236724615097046,-0.5628088116645813,3.4210500717163086,-2.5,6,TQC/DroQ
3688,0.009424777701497078,-1.4891149997711182,-0.42210662364959717,3.4297256469726562,-2.5,6,TQC/DroQ
3689,0.009424777701497078,-1.4639822244644165,-0.3165799677371979,3.200612783432007,-2.5,6,TQC/DroQ
3690,0.012566370889544487,-1.435707926750183,-0.15889516472816467,3.1073179244995117,1.4911456108093262,6,TQC/DroQ
3691,0.021991148591041565,-1.4074335098266602,0.1164480671286583,3.037346839904785,2.5,6,TQC/DroQ
3692,0.028274334967136383,-1.3854423761367798,0.24441568553447723,2.827788829803467,2.5,6,TQC/DroQ
3693,0.0345575213432312,-1.3634512424468994,0.3403913974761963,2.6706202030181885,2.5,6,TQC/DroQ
3694,0.03769911080598831,-1.341460108757019,0.33383336663246155,2.552743911743164,2.5,6,TQC/DroQ
3695,0.04398229718208313,-1.3194689750671387,0.4074546694755554,2.464336633682251,2.5,6,TQC/DroQ
3696,0.05026548355817795,-1.30061936378479,0.46267062425613403,2.319491386413574,2.624261721242041,6,TQC/DroQ_Blend
3697,0.056548669934272766,-1.2754865884780884,0.5040826201438904,2.3679370880126953,3.332301307126047,6,TQC/DroQ_Blend
3698,0.06283185631036758,-1.253495454788208,0.5351415872573853,2.3257315158843994,4.297107352437946,6,TQC/DroQ_Blend
3699,0.0659734457731247,-1.2252211570739746,0.47989600896835327,2.4511570930480957,4.92267449091261,6,TQC/DroQ_Blend
3700,0.07225663214921951,-1.1969468593597412,0.5170016288757324,2.5452260971069336,6.009953041201057,6,Proportional_Catch
3701,0.07225663214921951,-1.1655309200286865,0.3877512216567993,2.6943178176879883,6.013510078890125,6,Proportional_Catch
3702,0.07225663214921951,-1.1278318166732788,0.2908134162425995,2.9632160663604736,5.981191630472656,6,Proportional_Catch
3703,0.0659734457731247,-1.0838494300842285,0.061030417680740356,3.321969509124756,4.895245345179728,6,TQC/DroQ_Blend
3704,0.056548669934272766,-1.0335839986801147,-0.18984663486480713,3.7481141090393066,3.25473648477234,6,TQC/DroQ_Blend
3705,0.04398229718208313,-0.9801769256591797,-0.45654425024986267,4.1462626457214355,2.0114855766296387,6,TQC/DroQ
3706,0.0345575213432312,-0.9204866886138916,-0.578027606010437,4.601953506469727,0.0,6,TQC/DroQ
3707,0.021991148591041565,-0.8639379739761353,-0.7476799488067627,4.865181922912598,-2.252953052520752,6,TQC/DroQ
3708,0.012566370889544487,-0.8105309009552002,-0.7963793873786926,4.984063148498535,-2.5,6,TQC/DroQ
3709,0.0062831854447722435,-0.7634070515632629,-0.7543641924858093,4.916144371032715,-2.5,6,TQC/DroQ
3710,0.0031415927223861217,-0.7162831425666809,-0.6443129777908325,4.865205764770508,-1.9731693267822266,6,TQC/DroQ
3711,0.0031415927223861217,-0.6723008155822754,-0.4832347333431244,4.748461723327637,1.5881242752075195,6,TQC/DroQ
3712,0.0062831854447722435,-0.6314601302146912,-0.28388622403144836,4.582364082336426,2.5,6,TQC/DroQ
3713,0.0062831854447722435,-0.5937610268592834,-0.21291467547416687,4.379251003265381,2.5,6,TQC/DroQ
3714,0.009424777701497078,-0.5560619235038757,-0.08114618062973022,4.2269158363342285,2.5,6,TQC/DroQ
3715,0.009424777701497078,-0.518362820148468,-0.06085963547229767,4.112664699554443,0.0,6,TQC/DroQ
3716,0.009424777701497078,-0.48380526900291443,-0.04564472660422325,3.9484364986419678,-1.7757608890533447,6,TQC/DroQ
3717,0.012566370889544487,-0.4461061656475067,0.04430627450346947,3.9038050174713135,-2.5,6,TQC/DroQ
3718,0.015707964077591896,-0.4178318381309509,0.11176952719688416,3.6347122192382812,2.5,6,TQC/DroQ
3719,0.021991148591041565,-0.3832743167877197,0.24090677499771118,3.5899722576141357,2.5,6,TQC/DroQ
3720,0.028274334967136383,-0.35185837745666504,0.33775973320007324,3.477877378463745,2.5,6,TQC/DroQ
3721,0.03141592815518379,-0.32044246792793274,0.33185961842536926,3.393806219100952,2.5,6,TQC/DroQ
3722,0.03769911080598831,-0.28902652859687805,0.4059743583202362,3.3307528495788574,2.5,6,TQC/DroQ
3723,0.04084070399403572,-0.26075220108032227,0.3830205798149109,3.204922914505005,2.5,6,TQC/DroQ
3724,0.04712389037013054,-0.22619467973709106,0.44434505701065063,3.2676303386688232,2.5,6,TQC/DroQ
3725,0.05340707674622536,-0.19792033731937408,0.49033844470977783,3.157581090927124,3.356199301541621,6,TQC/DroQ_Blend
3726,0.059690263122320175,-0.1665044128894806,0.5248334407806396,3.1535840034484863,4.805275043674003,6,TQC/DroQ_Blend
3727,0.0659734457731247,-0.1319468915462494,0.5507047176361084,3.229126214981079,6.700851237049466,6,TQC/DroQ_Blend
3728,0.07225663214921951,-0.09738937765359879,0.57010817527771,3.285782814025879,8.389051094636935,6,Proportional_Catch
3729,0.07853981852531433,-0.05026548355817795,0.5846607685089111,3.6424343585968018,9.331227998551759,6,Proportional_Catch
3730,0.07853981852531433,-0.0031415927223861217,0.43849557638168335,3.9099230766296387,9.365311591736148,6,Proportional_Catch
3731,0.0691150426864624,0.05340707674622536,0.09325222671031952,4.346158981323242,8.267357714987568,6,TQC/DroQ_Blend
3732,0.05340707674622536,0.11623892933130264,-0.3227599561214447,4.830415725708008,3.46733179271036,6,TQC/DroQ_Blend
3733,0.03141592815518379,0.18849556148052216,-0.7918486595153809,5.429227828979492,2.228269577026367,6,TQC/DroQ
3734,0.009424777701497078,0.26075220108032227,-1.1436651945114136,5.8783369064331055,0.0,6,TQC/DroQ
3735,-0.009424777701497078,0.3392920196056366,-1.328987717628479,6.372247695922852,-1.9545025825500488,6,TQC/DroQ
3736,-0.028274334967136383,0.408407062292099,-1.4679796695709229,6.507061958312988,-2.5,6,TQC/DroQ
3737,-0.04398229718208313,0.4743804931640625,-1.493683934211731,6.529633045196533,-2.5,6,TQC/DroQ
3738,-0.056548669934272766,0.5340707898139954,-1.434422254562378,6.389481544494629,-2.055015437688473,6,TQC/DroQ_Blend
3739,-0.0659734457731247,0.5937610268592834,-1.3114360570907593,6.28436803817749,-1.3686127382295812,6,TQC/DroQ_Blend
3740,-0.07225663214921951,0.650309681892395,-1.1406567096710205,6.126992702484131,0.0,6,Proportional_Catch
3741,-0.07539822161197662,0.7068583369255066,-0.9340323209762573,6.008961200714111,1.1013341191525021,6,Proportional_Catch
3742,-0.07853981852531433,0.7539822459220886,-0.7790640592575073,5.684818267822266,1.508396588666511,6,Proportional_Catch
3743,-0.08168140798807144,0.8042477369308472,-0.6628378629684448,5.5202507972717285,1.7788552755439992,6,Proportional_Catch
3744,-0.08168140798807144,0.8513716459274292,-0.4971283972263336,5.3182854652404785,2.228251380886188,6,Proportional_Catch
3745,-0.08482300490140915,0.8984954953193665,-0.45138612389564514,5.166811466217041,2.301946855387267,6,Proportional_Catch
3746,-0.08796459436416626,0.9456194043159485,-0.4170794188976288,5.053205966949463,2.2893425719832767,6,Proportional_Catch
3747,-0.09424778074026108,0.9927433133125305,-0.46988919377326965,4.968001842498779,1.9242985353673134,6,Proportional_Catch
3748,-0.09738937765359879,1.0335839986801147,-0.43095672130584717,4.747018814086914,1.7353973901296278,6,Proportional_Catch
3749,-0.1005309671163559,1.0744247436523438,-0.4017573595046997,4.581281661987305,1.6004761635627596,6,Proportional_Catch
3750,-0.103672556579113,1.1152653694152832,-0.3798578381538391,4.456978797912598,1.488902195938241,6,Proportional_Catch
3751,-0.10681415349245071,1.152964472770691,-0.36343321204185486,4.28521203994751,1.3239138435633833,6,Proportional_Catch
3752,-0.10995574295520782,1.187522053718567,-0.3511147201061249,4.077847003936768,1.1024302607292935,6,Proportional_Catch
3753,-0.10995574295520782,1.2189379930496216,-0.26333603262901306,3.8437836170196533,1.1646851357428694,6,Proportional_Catch
3754,-0.10995574295520782,1.2503539323806763,-0.1975020170211792,3.668236017227173,1.2702417658565257,6,Proportional_Catch
3755,-0.10995574295520782,1.2786282300949097,-0.1481265127658844,3.458035469055176,1.303928615711317,6,Proportional_Catch
3756,-0.10995574295520782,1.3037610054016113,-0.1110948845744133,3.2218451499938965,1.2599475984111579,6,Proportional_Catch
3757,-0.10995574295520782,1.328893780708313,-0.08332116156816483,3.0447022914886475,1.218791085002489,6,Proportional_Catch
3758,-0.10995574295520782,1.354026436805725,-0.06249087303876877,2.9118452072143555,1.1931498343067124,6,Proportional_Catch
3759,-0.10681415349245071,1.3760175704956055,0.031671665608882904,2.7336626052856445,1.445510195333387,6,Proportional_Catch
3760,-0.10681415349245071,1.394867181777954,0.023753749206662178,2.5214858055114746,1.3260069020000051,6,Proportional_Catch
3761,-0.103672556579113,1.4137166738510132,0.0963551327586174,2.3623533248901367,1.5045061554628454,6,Proportional_Catch
3762,-0.103672556579113,1.4325662851333618,0.0722663477063179,2.2430038452148438,1.3951353238233994,6,Proportional_Catch
3763,-0.103672556579113,1.4482742547988892,0.054199762642383575,2.0749521255493164,1.1978495867064676,6,Proportional_Catch
3764,-0.1005309671163559,1.4639822244644165,0.11918964236974716,1.9489132165908813,1.359582120200746,6,Proportional_Catch
3765,-0.1005309671163559,1.4765485525131226,0.08939222991466522,1.7758442163467407,1.1787116783597837,6,Proportional_Catch
3766,-0.1005309671163559,1.49225652217865,0.06704416871070862,1.724582314491272,1.0474529514556377,6,Proportional_Catch
3767,-0.1005309671163559,1.5048229694366455,0.050283126533031464,1.6075960397720337,0.0,6,Proportional_Catch
3768,-0.1005309671163559,1.5142476558685303,0.03771234303712845,1.4413164854049683,0.0,6,Proportional_Catch
3769,-0.1005309671163559,1.5236724615097046,0.028284257277846336,1.3166067600250244,0.0,6,Proportional_Catch
3770,-0.1005309671163559,1.533097267150879,0.021213192492723465,1.2230745553970337,0.0,6,Proportional_Catch
3771,-0.1005309671163559,1.539380431175232,0.015909895300865173,1.074385643005371,0.0,6,Proportional_Catch
3772,-0.1005309671163559,1.545663595199585,0.01193242147564888,0.962868869304657,0.0,6,Proportional_Catch
3773,-0.1005309671163559,1.5488052368164062,0.00894931610673666,0.8006914854049683,-1.0724304498555144,6,Proportional_Catch
3774,-0.09738937765359879,1.5488052368164062,0.0852518081665039,0.6005185842514038,-1.146082007383563,6,Proportional_Catch
3775,-0.09738937765359879,1.551946759223938,0.06393885612487793,0.5289287567138672,-1.2812047972073628,6,Proportional_Catch
3776,-0.09424778074026108,1.5488052368164062,0.12649396061897278,0.31815674901008606,-1.2029311833746545,6,Proportional_Catch
3777,-0.09424778074026108,1.545663595199585,0.09487047046422958,0.1600777506828308,-1.4130274155984823,6,Proportional_Catch
3778,-0.09110619127750397,1.5425220727920532,0.14969266951084137,0.04151849448680878,-1.29984624602515,6,Proportional_Catch
3779,-0.09110619127750397,1.5362387895584106,0.11226950585842133,-0.12594076991081238,-1.5309364123921274,6,Proportional_Catch
3780,-0.08796459436416626,1.5299556255340576,0.16274194419384003,-0.25153520703315735,-1.4447255462587172,6,Proportional_Catch
3781,-0.08796459436416626,1.5236724615097046,0.12205645442008972,-0.34573104977607727,-1.6322171779443868,6,Proportional_Catch
3782,-0.08796459436416626,1.5173892974853516,0.09154234081506729,-0.4163779318332672,-1.829899557791514,6,Proportional_Catch
3783,-0.08796459436416626,1.5079644918441772,0.06865675747394562,-0.5479028820991516,-2.0595986538163666,6,Proportional_Catch
3784,-0.08796459436416626,1.498539686203003,0.05149256810545921,-0.6465466022491455,-2.252368197585348,6,Proportional_Catch
3785,-0.08482300490140915,1.4891149997711182,0.11715924739837646,-0.7205293774604797,-2.073480622753201,6,Proportional_Catch
3786,-0.08482300490140915,1.4765485525131226,0.08786943554878235,-0.8545563220977783,-2.245483413401257,6,Proportional_Catch
3787,-0.08482300490140915,1.4608405828475952,0.06590207666158676,-1.033616304397583,-2.5123184653574815,6,Proportional_Catch
3788,-0.08482300490140915,1.4451326131820679,0.04942655563354492,-1.1679112911224365,-2.7470649682115305,6,Proportional_Catch
3789,-0.08168140798807144,1.4262831211090088,0.11560973525047302,-1.3471723794937134,-2.6716786759881863,6,Proportional_Catch
3790,-0.08168140798807144,1.4074335098266602,0.08670730143785477,-1.4816181659698486,-2.872570917911984,6,Proportional_Catch
3791,-0.07853981852531433,1.382300853729248,0.14357030391693115,-1.739532232284546,-2.88871093830128,6,Proportional_Catch
3792,-0.07539822161197662,1.3571680784225464,0.1862175464630127,-1.9329676628112793,-2.8550557009350372,6,Proportional_Catch
3793,-0.0691150426864624,1.3320353031158447,0.2967427968978882,-2.0780444145202637,-2.4738360382015387,6,TQC/DroQ_Blend
3794,-0.06283185631036758,1.30061936378479,0.3796367347240448,-2.3439316749572754,-2.302046135474078,6,TQC/DroQ_Blend
3795,-0.056548669934272766,1.2692034244537354,0.44180718064308167,-2.543346881866455,-2.312243825508547,6,TQC/DroQ_Blend
3796,-0.05026548355817795,1.234645962715149,0.4884350299835205,-2.7714481353759766,-2.4590991200625556,6,TQC/DroQ_Blend
3797,-0.04398229718208313,1.200088381767273,0.523405909538269,-2.9425241947174072,-2.5,6,TQC/DroQ
3798,-0.0345575213432312,1.1592477560043335,0.6281738877296448,-3.2279109954833984,-2.5,6,TQC/DroQ
3799,-0.028274334967136383,1.1184070110321045,0.6282100677490234,-3.441950798034668,-2.5,6,TQC/DroQ
3800,-0.018849555402994156,1.0712831020355225,0.7067769765853882,-3.7595603466033936,-1.5577459335327148,6,TQC/DroQ
3801,-0.0062831854447722435,1.0273008346557617,0.8442419767379761,-3.9192276000976562,2.5,6,TQC/DroQ
3802,0.0062831854447722435,0.9864600896835327,0.947340726852417,-3.9604382514953613,2.5,6,TQC/DroQ
3803,0.018849555402994156,0.9456194043159485,1.0246648788452148,-3.9913463592529297,2.5,6,TQC/DroQ
3804,0.025132741779088974,0.9016371369361877,0.9255782961845398,-4.093067169189453,2.5,6,TQC/DroQ
3805,0.03141592815518379,0.8607963919639587,0.8512633442878723,-4.090817928314209,2.5,6,TQC/DroQ
3806,0.03769911080598831,0.823097288608551,0.7955271601676941,-4.01059103012085,2.5,6,TQC/DroQ
3807,0.03769911080598831,0.7885397672653198,0.5966453552246094,-3.8718812465667725,2.5,6,TQC/DroQ
3808,0.04084070399403572,0.7571238279342651,0.5260238647460938,-3.6893091201782227,2.5,6,TQC/DroQ
3809,0.04084070399403572,0.7257079482078552,0.3945178985595703,-3.552380084991455,2.5,6,TQC/DroQ
3810,0.03769911080598831,0.7005751729011536,0.2173486053943634,-3.2926037311553955,2.5,6,TQC/DroQ
3811,0.03769911080598831,0.6754424571990967,0.16301146149635315,-3.097771406173706,2.5,6,TQC/DroQ
3812,0.0345575213432312,0.6534512639045715,0.04371877759695053,-2.8731071949005127,2.5,6,TQC/DroQ
3813,0.028274334967136383,0.6314601302146912,-0.12429055571556091,-2.7046091556549072,2.5,6,TQC/DroQ
3814,0.025132741779088974,0.6094689965248108,-0.17175772786140442,-2.578235626220703,2.5,6,TQC/DroQ
3815,0.018849555402994156,0.5906194448471069,-0.2858979403972626,-2.4049155712127686,1.1159539222717285,6,TQC/DroQ
3816,0.012566370889544487,0.5749114751815796,-0.371503084897995,-2.1963858604431152,-2.2318429946899414,6,TQC/DroQ
3817,0.0062831854447722435,0.5560619235038757,-0.4357069432735443,-2.118528366088867,-2.5,6,TQC/DroQ
3818,0.0,0.5309291481971741,-0.4838598370552063,-2.217214822769165,-2.5,6,TQC/DroQ
3819,0.0,0.5057964324951172,-0.3628948926925659,-2.291229724884033,-2.5,6,TQC/DroQ
3820,0.0,0.4806636869907379,-0.27217116951942444,-2.34674072265625,-2.5,6,TQC/DroQ
3821,0.0,0.45238935947418213,-0.20412838459014893,-2.466913938522339,-2.5,6,TQC/DroQ
3822,0.0031415927223861217,0.42097342014312744,-0.07455646991729736,-2.6355836391448975,-2.5,6,TQC/DroQ
3823,0.009424777701497078,0.38641589879989624,0.10116228461265564,-2.840625762939453,0.0,6,TQC/DroQ
3824,0.015707964077591896,0.35499998927116394,0.2329513430595398,-2.915867567062378,2.5,6,TQC/DroQ
3825,0.021991148591041565,0.3330088257789612,0.3317931294441223,-2.7366793155670166,2.5,6,TQC/DroQ
3826,0.021991148591041565,0.29845130443573,0.24884484708309174,-2.916447639465332,2.5,6,TQC/DroQ
3827,0.021991148591041565,0.2733185589313507,0.1866336315870285,-2.8156542778015137,2.5,6,TQC/DroQ
3828,0.021991148591041565,0.24818582832813263,0.13997521996498108,-2.7400591373443604,2.5,6,TQC/DroQ
3829,0.018849555402994156,0.22933626174926758,0.02644159644842148,-2.5262832641601562,2.5,6,TQC/DroQ
3830,0.012566370889544487,0.21048671007156372,-0.1372484415769577,-2.3659512996673584,-1.1893742084503174,6,TQC/DroQ
3831,0.0062831854447722435,0.19163715839385986,-0.26001596450805664,-2.2457022666931152,-2.5,6,TQC/DroQ
3832,0.0,0.172787606716156,-0.35209161043167114,-2.155515670776367,-2.5,6,TQC/DroQ
3833,-0.0031415927223861217,0.15393804013729095,-0.3426085412502289,-2.0878756046295166,-2.5,6,TQC/DroQ
3834,-0.009424777701497078,0.1382300853729248,-0.4140360355377197,-1.9586058855056763,-2.5,6,TQC/DroQ
3835,-0.009424777701497078,0.11623892933130264,-0.3105270266532898,-2.018733024597168,-2.5,6,TQC/DroQ
3836,-0.012566370889544487,0.09424778074026108,-0.31143510341644287,-2.063828468322754,-2.5,6,TQC/DroQ
3837,-0.012566370889544487,0.0691150426864624,-0.23357632756233215,-2.17618989944458,-2.5,6,TQC/DroQ
3838,-0.012566370889544487,0.04398229718208313,-0.1751822531223297,-2.26046085357666,-2.5,6,TQC/DroQ
3839,-0.012566370889544487,0.015707964077591896,-0.13138669729232788,-2.4022040367126465,-2.5,6,TQC/DroQ
3840,-0.009424777701497078,-0.015707964077591896,-0.02000020444393158,-2.5870513916015625,-2.5,6,TQC/DroQ
3841,-0.009424777701497078,-0.04712389037013054,-0.015000153332948685,-2.72568678855896,-2.5,6,TQC/DroQ
3842,-0.0062831854447722435,-0.07853981852531433,0.06728970259428024,-2.8296632766723633,-2.5,6,TQC/DroQ
3843,0.0,-0.11309733986854553,0.2075469195842743,-2.9861855506896973,-2.5,6,TQC/DroQ
3844,0.0031415927223861217,-0.14765486121177673,0.23420000076293945,-3.1035773754119873,0.0,6,TQC/DroQ
3845,0.009424777701497078,-0.17907078564167023,0.33272963762283325,-3.113081216812134,2.5,6,TQC/DroQ
3846,0.012566370889544487,-0.21362830698490143,0.3280870318412781,-3.19874906539917,2.5,6,TQC/DroQ
3847,0.015707964077591896,-0.24190263450145721,0.3246051073074341,-3.1059200763702393,2.5,6,TQC/DroQ
3848,0.015707964077591896,-0.2733185589313507,0.24345383048057556,-3.1148383617401123,-1.5308423042297363,6,TQC/DroQ
3849,0.012566370889544487,-0.3015928864479065,0.10405054688453674,-3.042987108230591,-2.5,6,TQC/DroQ
3850,0.012566370889544487,-0.32672563195228577,0.07803791016340256,-2.9105589389801025,-2.5,6,TQC/DroQ
3851,0.009424777701497078,-0.35185837745666504,-0.020011387765407562,-2.8112378120422363,0.0,6,TQC/DroQ
3852,0.009424777701497078,-0.3707079291343689,-0.015008540824055672,-2.579667329788208,2.5,6,TQC/DroQ
3853,0.0062831854447722435,-0.38955751061439514,-0.08979622274637222,-2.405989408493042,2.5,6,TQC/DroQ
3854,0.0,-0.4052654504776001,-0.22442680597305298,-2.1971912384033203,-1.9123296737670898,6,TQC/DroQ
3855,-0.012566370889544487,-0.4178318381309509,-0.48247939348220825,-1.9620527029037476,-2.5,6,TQC/DroQ
3856,-0.021991148591041565,-0.42725661396980286,-0.597478985786438,-1.7071589231491089,-2.5,6,TQC/DroQ
3857,-0.03141592815518379,-0.4366813898086548,-0.6837286949157715,-1.5159885883331299,-2.5,6,TQC/DroQ
3858,-0.04398229718208313,-0.4461061656475067,-0.8269557952880859,-1.3726109266281128,-2.5,6,TQC/DroQ
3859,-0.056548669934272766,-0.4492477476596832,-0.9343761205673218,-1.107998013496399,-4.131412344984399,6,TQC/DroQ_Blend
3860,-0.0691150426864624,-0.45867252349853516,-1.0149413347244263,-1.0666179656982422,-7.72009502966451,6,TQC/DroQ_Blend
3861,-0.09110619127750397,-0.49323004484176636,-1.31098473072052,-1.6639015674591064,-10.756794236165279,6,Proportional_Catch
3862,-0.1005309671163559,-0.5152211785316467,-1.218858003616333,-1.7977049350738525,-11.556539342681539,6,Proportional_Catch
3863,-0.1005309671163559,-0.5592035055160522,-0.9141435027122498,-2.44783616065979,-11.386530932458983,6,Proportional_Catch
3864,-0.08168140798807144,-0.6094689965248108,-0.21436873078346252,-3.0925142765045166,-9.253225630675583,6,Proportional_Catch
